"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Name.Basiswert.1","Name.Basiswert.2"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2020,"23 Allach - Untermenzing",56.3,959,1704,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2020,"24 Feldmoching - Hasenbergl",57.8,1921,3323,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2020,"25 Laim",56.7,1317,2322,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"Stadt München",56.5,44296,78403,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"01 Altstadt - Lehel",57.4,639,1113,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"02 Ludwigsvorstadt - Isarvorstadt",53.7,1277,2379,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"03 Maxvorstadt",56.9,1554,2733,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"04 Schwabing - West",60.3,1392,2310,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"05 Au - Haidhausen",51.7,1773,3431,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"06 Sendling",56.7,1095,1932,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"07 Sendling - Westpark",55.1,1887,3427,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"08 Schwanthalerhöhe",58.6,944,1612,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"09 Neuhausen - Nymphenburg",55.7,2611,4687,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"10 Moosach",51.6,1382,2677,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"11 Milbertshofen - Am Hart",57.4,2014,3508,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"12 Schwabing - Freimann",55.8,2664,4773,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"13 Bogenhausen",59.5,2751,4627,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"14 Berg am Laim",61.6,1298,2108,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"15 Trudering - Riem",56.7,2644,4665,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"16 Ramersdorf - Perlach",54.1,3793,7011,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"17 Obergiesing - Fasangarten",52.5,1228,2341,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"18 Untergiesing - Harlaching",58.6,1351,2305,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",58.5,2540,4341,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"20 Hadern",55.3,1490,2692,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"21 Pasing - Obermenzing",56.2,2264,4030,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"22 Aubing - Lochhausen - Langwied",61.5,1557,2530,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"23 Allach - Untermenzing",56.8,952,1675,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"24 Feldmoching - Hasenbergl",58.7,1956,3331,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2019,"25 Laim",57.3,1240,2165,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"Stadt München",56.2,43279,76998,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"01 Altstadt - Lehel",57.6,620,1077,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"02 Ludwigsvorstadt - Isarvorstadt",52.7,1272,2412,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"03 Maxvorstadt",56.5,1529,2704,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"04 Schwabing - West",61,1377,2256,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"05 Au - Haidhausen",50.6,1737,3431,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"06 Sendling",58,1098,1892,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"07 Sendling - Westpark",54.3,1736,3195,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"08 Schwanthalerhöhe",57.7,923,1601,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"09 Neuhausen - Nymphenburg",54.3,2566,4726,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"10 Moosach",51.3,1367,2666,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"11 Milbertshofen - Am Hart",57.7,2020,3501,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"12 Schwabing - Freimann",55.2,2516,4559,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"13 Bogenhausen",59.3,2650,4467,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"14 Berg am Laim",62.2,1296,2082,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"15 Trudering - Riem",56.3,2605,4625,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"16 Ramersdorf - Perlach",53.1,3651,6871,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"17 Obergiesing - Fasangarten",52.2,1170,2241,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"18 Untergiesing - Harlaching",58.3,1341,2301,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",58.4,2464,4220,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"20 Hadern",55.9,1511,2703,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"21 Pasing - Obermenzing",56.8,2266,3991,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"22 Aubing - Lochhausen - Langwied",61.4,1420,2311,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"23 Allach - Untermenzing",56.3,931,1654,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"24 Feldmoching - Hasenbergl",58,1948,3360,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2018,"25 Laim",58.8,1265,2152,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"Stadt München",56.1,42488,75697,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"01 Altstadt - Lehel",62.4,661,1060,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"02 Ludwigsvorstadt - Isarvorstadt",53.3,1255,2355,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"03 Maxvorstadt",53.9,1504,2790,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"04 Schwabing - West",61.1,1385,2268,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"05 Au - Haidhausen",51.7,1814,3512,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"06 Sendling",58,1034,1783,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"07 Sendling - Westpark",55.6,1757,3160,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"08 Schwanthalerhöhe",58.2,951,1633,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"09 Neuhausen - Nymphenburg",53.4,2505,4693,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"10 Moosach",53.5,1366,2553,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"11 Milbertshofen - Am Hart",58,2047,3529,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"12 Schwabing - Freimann",53.8,2305,4285,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"13 Bogenhausen",58.6,2614,4462,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"14 Berg am Laim",62.9,1202,1912,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"15 Trudering - Riem",56.5,2566,4543,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"16 Ramersdorf - Perlach",53,3554,6709,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"17 Obergiesing - Fasangarten",50.7,1120,2209,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"18 Untergiesing - Harlaching",57,1317,2311,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",57.6,2391,4148,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"20 Hadern",55.7,1474,2646,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"21 Pasing - Obermenzing",57,2211,3876,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"22 Aubing - Lochhausen - Langwied",62.4,1301,2085,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"23 Allach - Untermenzing",56.7,945,1666,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"24 Feldmoching - Hasenbergl",58,1937,3342,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2017,"25 Laim",58.7,1272,2167,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"Stadt München",56.4,41444,73470,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"01 Altstadt - Lehel",64.8,676,1044,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"02 Ludwigsvorstadt - Isarvorstadt",52.2,1160,2222,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"03 Maxvorstadt",54.3,1507,2777,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"04 Schwabing - West",59.6,1257,2110,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"05 Au - Haidhausen",53.1,1803,3398,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"06 Sendling",59.3,1007,1699,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"07 Sendling - Westpark",53.6,1603,2989,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"08 Schwanthalerhöhe",57.2,917,1604,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"09 Neuhausen - Nymphenburg",53.6,2460,4591,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"10 Moosach",55.1,1310,2379,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"11 Milbertshofen - Am Hart",58.4,2012,3445,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"12 Schwabing - Freimann",54,2209,4090,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"13 Bogenhausen",57.9,2568,4432,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"14 Berg am Laim",64.4,1196,1856,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"15 Trudering - Riem",57.2,2578,4509,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"16 Ramersdorf - Perlach",52.5,3461,6595,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"17 Obergiesing - Fasangarten",51.4,1061,2064,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"18 Untergiesing - Harlaching",57.2,1259,2201,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",58,2329,4016,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"20 Hadern",56.5,1495,2645,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"21 Pasing - Obermenzing",58,2208,3810,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"22 Aubing - Lochhausen - Langwied",63.3,1316,2079,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"23 Allach - Untermenzing",58.9,950,1614,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"24 Feldmoching - Hasenbergl",58.4,1906,3264,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2016,"25 Laim",58.7,1196,2037,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"Stadt München",56.3,40172,71315,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"01 Altstadt - Lehel",62.2,649,1044,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"02 Ludwigsvorstadt - Isarvorstadt",50.4,1090,2163,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"03 Maxvorstadt",55.1,1510,2740,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"04 Schwabing - West",59.2,1210,2043,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"05 Au - Haidhausen",53.8,1784,3314,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"06 Sendling",59.3,984,1658,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"07 Sendling - Westpark",53.8,1423,2644,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"08 Schwanthalerhöhe",57.9,929,1604,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"09 Neuhausen - Nymphenburg",53.1,2340,4407,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"10 Moosach",55,1304,2373,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"11 Milbertshofen - Am Hart",58.5,1970,3365,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"12 Schwabing - Freimann",52.1,2076,3988,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"13 Bogenhausen",58.5,2486,4252,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"14 Berg am Laim",64.2,1153,1797,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"15 Trudering - Riem",57.1,2545,4460,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"16 Ramersdorf - Perlach",53.2,3362,6314,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"17 Obergiesing - Fasangarten",51.7,1068,2067,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"18 Untergiesing - Harlaching",57.1,1216,2131,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",58.5,2282,3904,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"20 Hadern",57,1481,2597,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"21 Pasing - Obermenzing",58.5,2150,3673,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"22 Aubing - Lochhausen - Langwied",63.9,1211,1894,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"23 Allach - Untermenzing",57.7,916,1587,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"24 Feldmoching - Hasenbergl",57,1828,3205,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2015,"25 Laim",57.6,1205,2091,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2014,"Stadt München",57.6,39535,68679,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2014,"01 Altstadt - Lehel",62.3,650,1044,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2014,"02 Ludwigsvorstadt - Isarvorstadt",50.9,1107,2174,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2014,"03 Maxvorstadt",55.4,1487,2682,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2014,"04 Schwabing - West",60.3,1168,1938,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2014,"05 Au - Haidhausen",55.2,1766,3197,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
